date,signal_id,direction,raw_value,triggered,universe_size,valid_count,version,industry_code,industry_name,industry_rank_ma20,industry_breadth_ma20,industry_above_count_ma20,industry_valid_count_ma20,ranked_industry_count_ma20,top1_tie_count_ma20,industry_start_date,industry_end_date,episode_id,episode_number,episode_day,episode_stage,event_onset,event_continuation,event_exit,event_capped_confirmation,capped_confirmation_reason,capped_confirmation_n
2025-12-02,single_industry_top1_801770,top,0.6293103448,True,116,116,single_industry_top1_v1_20170103_20260814,801770,通信I,1,0.6293103448,73,116,31,1,2017-01-03,2026-08-14,single_industry_top1_801770::top::single_industry_top1_v1_20170103_20260814::000048,48,3,continuation,False,True,False,False,,2
2025-12-03,single_industry_top1_801770,top,0.4655172414,False,116,116,single_industry_top1_v1_20170103_20260814,801770,通信I,3,0.4655172414,54,116,31,1,2017-01-03,2026-08-14,single_industry_top1_801770::top::single_industry_top1_v1_20170103_20260814::000048,48,,exit,False,False,True,False,,2
2025-12-04,single_industry_top1_801770,top,0.4,False,116,115,single_industry_top1_v1_20170103_20260814,801770,通信I,3,0.4,46,115,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2025-12-05,single_industry_top1_801770,top,0.5304347826,False,116,115,single_industry_top1_v1_20170103_20260814,801770,通信I,4,0.5304347826,61,115,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2025-12-08,single_industry_top1_801770,top,0.7043478261,False,116,115,single_industry_top1_v1_20170103_20260814,801770,通信I,3,0.7043478261,81,115,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2025-12-09,single_industry_top1_801770,top,0.7043478261,False,116,115,single_industry_top1_v1_20170103_20260814,801770,通信I,3,0.7043478261,81,115,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2025-12-10,single_industry_top1_801770,top,0.7043478261,False,116,115,single_industry_top1_v1_20170103_20260814,801770,通信I,2,0.7043478261,81,115,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2025-12-11,single_industry_top1_801770,top,0.5913043478,False,116,115,single_industry_top1_v1_20170103_20260814,801770,通信I,2,0.5913043478,68,115,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2025-12-12,single_industry_top1_801770,top,0.5739130435,False,116,115,single_industry_top1_v1_20170103_20260814,801770,通信I,3,0.5739130435,66,115,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2025-12-15,single_industry_top1_801770,top,0.5128205128,False,118,117,single_industry_top1_v1_20170103_20260814,801770,通信I,3,0.5128205128,60,117,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2025-12-16,single_industry_top1_801770,top,0.4444444444,False,118,117,single_industry_top1_v1_20170103_20260814,801770,通信I,4,0.4444444444,52,117,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2025-12-17,single_industry_top1_801770,top,0.4615384615,False,118,117,single_industry_top1_v1_20170103_20260814,801770,通信I,5,0.4615384615,54,117,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2025-12-18,single_industry_top1_801770,top,0.5084745763,False,118,118,single_industry_top1_v1_20170103_20260814,801770,通信I,4,0.5084745763,60,118,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2025-12-19,single_industry_top1_801770,top,0.5169491525,False,118,118,single_industry_top1_v1_20170103_20260814,801770,通信I,12,0.5169491525,61,118,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2025-12-22,single_industry_top1_801770,top,0.593220339,False,118,118,single_industry_top1_v1_20170103_20260814,801770,通信I,11,0.593220339,70,118,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2025-12-23,single_industry_top1_801770,top,0.5254237288,False,118,118,single_industry_top1_v1_20170103_20260814,801770,通信I,5,0.5254237288,62,118,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2025-12-24,single_industry_top1_801770,top,0.6016949153,False,118,118,single_industry_top1_v1_20170103_20260814,801770,通信I,8,0.6016949153,71,118,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2025-12-25,single_industry_top1_801770,top,0.6610169492,False,118,118,single_industry_top1_v1_20170103_20260814,801770,通信I,13,0.6610169492,78,118,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2025-12-26,single_industry_top1_801770,top,0.6016949153,False,118,118,single_industry_top1_v1_20170103_20260814,801770,通信I,12,0.6016949153,71,118,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2025-12-29,single_industry_top1_801770,top,0.6440677966,False,118,118,single_industry_top1_v1_20170103_20260814,801770,通信I,9,0.6440677966,76,118,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2025-12-30,single_industry_top1_801770,top,0.593220339,False,118,118,single_industry_top1_v1_20170103_20260814,801770,通信I,10,0.593220339,70,118,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2025-12-31,single_industry_top1_801770,top,0.5847457627,False,118,118,single_industry_top1_v1_20170103_20260814,801770,通信I,9,0.5847457627,69,118,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-01-05,single_industry_top1_801770,top,0.7881355932,False,118,118,single_industry_top1_v1_20170103_20260814,801770,通信I,8,0.7881355932,93,118,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-01-06,single_industry_top1_801770,top,0.8050847458,False,118,118,single_industry_top1_v1_20170103_20260814,801770,通信I,13,0.8050847458,95,118,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-01-07,single_industry_top1_801770,top,0.7966101695,False,118,118,single_industry_top1_v1_20170103_20260814,801770,通信I,13,0.7966101695,94,118,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-01-08,single_industry_top1_801770,top,0.7796610169,False,118,118,single_industry_top1_v1_20170103_20260814,801770,通信I,20,0.7796610169,92,118,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-01-09,single_industry_top1_801770,top,0.813559322,False,118,118,single_industry_top1_v1_20170103_20260814,801770,通信I,21,0.813559322,96,118,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-01-12,single_industry_top1_801770,top,0.8559322034,False,118,118,single_industry_top1_v1_20170103_20260814,801770,通信I,23,0.8559322034,101,118,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-01-13,single_industry_top1_801770,top,0.7542372881,False,118,118,single_industry_top1_v1_20170103_20260814,801770,通信I,23,0.7542372881,89,118,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-01-14,single_industry_top1_801770,top,0.813559322,False,118,118,single_industry_top1_v1_20170103_20260814,801770,通信I,16,0.813559322,96,118,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-01-15,single_industry_top1_801770,top,0.8305084746,False,118,118,single_industry_top1_v1_20170103_20260814,801770,通信I,13,0.8305084746,98,118,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-01-16,single_industry_top1_801770,top,0.813559322,False,118,118,single_industry_top1_v1_20170103_20260814,801770,通信I,9,0.813559322,96,118,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-01-19,single_industry_top1_801770,top,0.7711864407,False,118,118,single_industry_top1_v1_20170103_20260814,801770,通信I,19,0.7711864407,91,118,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-01-20,single_industry_top1_801770,top,0.5508474576,False,118,118,single_industry_top1_v1_20170103_20260814,801770,通信I,29,0.5508474576,65,118,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-01-21,single_industry_top1_801770,top,0.5593220339,False,118,118,single_industry_top1_v1_20170103_20260814,801770,通信I,28,0.5593220339,66,118,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-01-22,single_industry_top1_801770,top,0.6186440678,False,118,118,single_industry_top1_v1_20170103_20260814,801770,通信I,29,0.6186440678,73,118,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-01-23,single_industry_top1_801770,top,0.7457627119,False,118,118,single_industry_top1_v1_20170103_20260814,801770,通信I,26,0.7457627119,88,118,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-01-26,single_industry_top1_801770,top,0.5169491525,False,118,118,single_industry_top1_v1_20170103_20260814,801770,通信I,28,0.5169491525,61,118,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-01-27,single_industry_top1_801770,top,0.5423728814,False,118,118,single_industry_top1_v1_20170103_20260814,801770,通信I,24,0.5423728814,64,118,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-01-28,single_industry_top1_801770,top,0.4830508475,False,118,118,single_industry_top1_v1_20170103_20260814,801770,通信I,19,0.4830508475,57,118,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-01-29,single_industry_top1_801770,top,0.3644067797,False,118,118,single_industry_top1_v1_20170103_20260814,801770,通信I,24,0.3644067797,43,118,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-01-30,single_industry_top1_801770,top,0.3644067797,False,118,118,single_industry_top1_v1_20170103_20260814,801770,通信I,21,0.3644067797,43,118,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-02-02,single_industry_top1_801770,top,0.2711864407,False,118,118,single_industry_top1_v1_20170103_20260814,801770,通信I,19,0.2711864407,32,118,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-02-03,single_industry_top1_801770,top,0.4491525424,False,118,118,single_industry_top1_v1_20170103_20260814,801770,通信I,11,0.4491525424,53,118,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-02-04,single_industry_top1_801770,top,0.3389830508,False,118,118,single_industry_top1_v1_20170103_20260814,801770,通信I,25,0.3389830508,40,118,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-02-05,single_industry_top1_801770,top,0.2457627119,False,118,118,single_industry_top1_v1_20170103_20260814,801770,通信I,29,0.2457627119,29,118,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-02-06,single_industry_top1_801770,top,0.2820512821,False,118,117,single_industry_top1_v1_20170103_20260814,801770,通信I,25,0.2820512821,33,117,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-02-09,single_industry_top1_801770,top,0.4957264957,False,118,117,single_industry_top1_v1_20170103_20260814,801770,通信I,21,0.4957264957,58,117,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-02-10,single_industry_top1_801770,top,0.5213675214,False,118,117,single_industry_top1_v1_20170103_20260814,801770,通信I,17,0.5213675214,61,117,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-02-11,single_industry_top1_801770,top,0.5213675214,False,118,117,single_industry_top1_v1_20170103_20260814,801770,通信I,15,0.5213675214,61,117,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-02-12,single_industry_top1_801770,top,0.5726495726,False,118,117,single_industry_top1_v1_20170103_20260814,801770,通信I,7,0.5726495726,67,117,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-02-13,single_industry_top1_801770,top,0.5555555556,False,118,117,single_industry_top1_v1_20170103_20260814,801770,通信I,2,0.5555555556,65,117,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-02-24,single_industry_top1_801770,top,0.6186440678,False,118,118,single_industry_top1_v1_20170103_20260814,801770,通信I,9,0.6186440678,73,118,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-02-25,single_industry_top1_801770,top,0.6016949153,False,118,118,single_industry_top1_v1_20170103_20260814,801770,通信I,16,0.6016949153,71,118,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-02-26,single_industry_top1_801770,top,0.7203389831,False,118,118,single_industry_top1_v1_20170103_20260814,801770,通信I,11,0.7203389831,85,118,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-02-27,single_industry_top1_801770,top,0.7288135593,False,118,118,single_industry_top1_v1_20170103_20260814,801770,通信I,13,0.7288135593,86,118,31,2,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-03-02,single_industry_top1_801770,top,0.5423728814,False,118,118,single_industry_top1_v1_20170103_20260814,801770,通信I,11,0.5423728814,64,118,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-03-03,single_industry_top1_801770,top,0.2542372881,False,118,118,single_industry_top1_v1_20170103_20260814,801770,通信I,16,0.2542372881,30,118,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-03-04,single_industry_top1_801770,top,0.2372881356,False,118,118,single_industry_top1_v1_20170103_20260814,801770,通信I,17,0.2372881356,28,118,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-03-05,single_industry_top1_801770,top,0.3760683761,False,117,117,single_industry_top1_v1_20170103_20260814,801770,通信I,12,0.3760683761,44,117,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-03-06,single_industry_top1_801770,top,0.4102564103,False,117,117,single_industry_top1_v1_20170103_20260814,801770,通信I,15,0.4102564103,48,117,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-03-09,single_industry_top1_801770,top,0.3418803419,False,117,117,single_industry_top1_v1_20170103_20260814,801770,通信I,13,0.3418803419,40,117,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-03-10,single_industry_top1_801770,top,0.6324786325,False,117,117,single_industry_top1_v1_20170103_20260814,801770,通信I,7,0.6324786325,74,117,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-03-11,single_industry_top1_801770,top,0.5897435897,False,117,117,single_industry_top1_v1_20170103_20260814,801770,通信I,9,0.5897435897,69,117,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-03-12,single_industry_top1_801770,top,0.4957264957,False,117,117,single_industry_top1_v1_20170103_20260814,801770,通信I,11,0.4957264957,58,117,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-03-13,single_industry_top1_801770,top,0.3504273504,False,117,117,single_industry_top1_v1_20170103_20260814,801770,通信I,12,0.3504273504,41,117,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-03-16,single_industry_top1_801770,top,0.3418803419,False,117,117,single_industry_top1_v1_20170103_20260814,801770,通信I,16,0.3418803419,40,117,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-03-17,single_industry_top1_801770,top,0.1452991453,False,117,117,single_industry_top1_v1_20170103_20260814,801770,通信I,23,0.1452991453,17,117,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-03-18,single_industry_top1_801770,top,0.358974359,False,117,117,single_industry_top1_v1_20170103_20260814,801770,通信I,7,0.358974359,42,117,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-03-19,single_industry_top1_801770,top,0.2905982906,False,117,117,single_industry_top1_v1_20170103_20260814,801770,通信I,4,0.2905982906,34,117,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-03-20,single_industry_top1_801770,top,0.188034188,False,117,117,single_industry_top1_v1_20170103_20260814,801770,通信I,6,0.188034188,22,117,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-03-23,single_industry_top1_801770,top,0.07692307692,False,117,117,single_industry_top1_v1_20170103_20260814,801770,通信I,8,0.07692307692,9,117,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-03-24,single_industry_top1_801770,top,0.1282051282,False,117,117,single_industry_top1_v1_20170103_20260814,801770,通信I,9,0.1282051282,15,117,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-03-25,single_industry_top1_801770,top,0.2735042735,False,117,117,single_industry_top1_v1_20170103_20260814,801770,通信I,6,0.2735042735,32,117,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-03-26,single_industry_top1_801770,top,0.2136752137,False,117,117,single_industry_top1_v1_20170103_20260814,801770,通信I,7,0.2136752137,25,117,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-03-27,single_industry_top1_801770,top,0.2307692308,False,117,117,single_industry_top1_v1_20170103_20260814,801770,通信I,7,0.2307692308,27,117,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-03-30,single_industry_top1_801770,top,0.3247863248,False,117,117,single_industry_top1_v1_20170103_20260814,801770,通信I,6,0.3247863248,38,117,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-03-31,single_industry_top1_801770,top,0.2564102564,False,117,117,single_industry_top1_v1_20170103_20260814,801770,通信I,3,0.2564102564,30,117,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-04-01,single_industry_top1_801770,top,0.2820512821,False,117,117,single_industry_top1_v1_20170103_20260814,801770,通信I,8,0.2820512821,33,117,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-04-02,single_industry_top1_801770,top,0.2478632479,False,117,117,single_industry_top1_v1_20170103_20260814,801770,通信I,7,0.2478632479,29,117,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-04-03,single_industry_top1_801770,top,0.2735042735,False,117,117,single_industry_top1_v1_20170103_20260814,801770,通信I,3,0.2735042735,32,117,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-04-07,single_industry_top1_801770,top,0.2844827586,False,117,116,single_industry_top1_v1_20170103_20260814,801770,通信I,4,0.2844827586,33,116,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-04-08,single_industry_top1_801770,top,0.7068965517,False,117,116,single_industry_top1_v1_20170103_20260814,801770,通信I,4,0.7068965517,82,116,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-04-09,single_industry_top1_801770,top,0.6551724138,True,117,116,single_industry_top1_v1_20170103_20260814,801770,通信I,1,0.6551724138,76,116,31,1,2017-01-03,2026-08-14,single_industry_top1_801770::top::single_industry_top1_v1_20170103_20260814::000049,49,1,onset,True,False,False,False,,2
2026-04-10,single_industry_top1_801770,top,0.7327586207,False,117,116,single_industry_top1_v1_20170103_20260814,801770,通信I,3,0.7327586207,85,116,31,1,2017-01-03,2026-08-14,single_industry_top1_801770::top::single_industry_top1_v1_20170103_20260814::000049,49,,exit,False,False,True,True,short_episode_exit,2
2026-04-13,single_industry_top1_801770,top,0.7155172414,False,117,116,single_industry_top1_v1_20170103_20260814,801770,通信I,3,0.7155172414,83,116,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-04-14,single_industry_top1_801770,top,0.8189655172,False,117,116,single_industry_top1_v1_20170103_20260814,801770,通信I,4,0.8189655172,95,116,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-04-15,single_industry_top1_801770,top,0.7931034483,False,117,116,single_industry_top1_v1_20170103_20260814,801770,通信I,4,0.7931034483,92,116,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-04-16,single_industry_top1_801770,top,0.8965517241,False,117,116,single_industry_top1_v1_20170103_20260814,801770,通信I,4,0.8965517241,104,116,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-04-17,single_industry_top1_801770,top,0.8965517241,False,117,116,single_industry_top1_v1_20170103_20260814,801770,通信I,4,0.8965517241,104,116,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-04-20,single_industry_top1_801770,top,0.9224137931,False,117,116,single_industry_top1_v1_20170103_20260814,801770,通信I,4,0.9224137931,107,116,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-04-21,single_industry_top1_801770,top,0.8189655172,False,117,116,single_industry_top1_v1_20170103_20260814,801770,通信I,5,0.8189655172,95,116,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-04-22,single_industry_top1_801770,top,0.8706896552,False,117,116,single_industry_top1_v1_20170103_20260814,801770,通信I,2,0.8706896552,101,116,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-04-23,single_industry_top1_801770,top,0.724137931,False,117,116,single_industry_top1_v1_20170103_20260814,801770,通信I,4,0.724137931,84,116,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-04-24,single_industry_top1_801770,top,0.5948275862,False,117,116,single_industry_top1_v1_20170103_20260814,801770,通信I,8,0.5948275862,69,116,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-04-27,single_industry_top1_801770,top,0.6637931034,False,117,116,single_industry_top1_v1_20170103_20260814,801770,通信I,5,0.6637931034,77,116,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-04-28,single_industry_top1_801770,top,0.5603448276,False,117,116,single_industry_top1_v1_20170103_20260814,801770,通信I,12,0.5603448276,65,116,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-04-29,single_industry_top1_801770,top,0.5739130435,False,117,115,single_industry_top1_v1_20170103_20260814,801770,通信I,20,0.5739130435,66,115,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-04-30,single_industry_top1_801770,top,0.5652173913,False,117,115,single_industry_top1_v1_20170103_20260814,801770,通信I,20,0.5652173913,65,115,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-05-06,single_industry_top1_801770,top,0.7043478261,False,117,115,single_industry_top1_v1_20170103_20260814,801770,通信I,12,0.7043478261,81,115,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-05-07,single_industry_top1_801770,top,0.8086956522,False,117,115,single_industry_top1_v1_20170103_20260814,801770,通信I,5,0.8086956522,93,115,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-05-08,single_industry_top1_801770,top,0.8347826087,False,117,115,single_industry_top1_v1_20170103_20260814,801770,通信I,3,0.8347826087,96,115,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-05-11,single_industry_top1_801770,top,0.850877193,False,115,114,single_industry_top1_v1_20170103_20260814,801770,通信I,3,0.850877193,97,114,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-05-12,single_industry_top1_801770,top,0.8333333333,False,115,114,single_industry_top1_v1_20170103_20260814,801770,通信I,2,0.8333333333,95,114,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-05-13,single_industry_top1_801770,top,0.8771929825,False,115,114,single_industry_top1_v1_20170103_20260814,801770,通信I,2,0.8771929825,100,114,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-05-14,single_industry_top1_801770,top,0.7543859649,False,115,114,single_industry_top1_v1_20170103_20260814,801770,通信I,3,0.7543859649,86,114,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-05-15,single_industry_top1_801770,top,0.6754385965,False,115,114,single_industry_top1_v1_20170103_20260814,801770,通信I,2,0.6754385965,77,114,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-05-18,single_industry_top1_801770,top,0.7192982456,False,115,114,single_industry_top1_v1_20170103_20260814,801770,通信I,2,0.7192982456,82,114,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-05-19,single_industry_top1_801770,top,0.8070175439,False,115,114,single_industry_top1_v1_20170103_20260814,801770,通信I,2,0.8070175439,92,114,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-05-20,single_industry_top1_801770,top,0.7105263158,False,115,114,single_industry_top1_v1_20170103_20260814,801770,通信I,2,0.7105263158,81,114,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-05-21,single_industry_top1_801770,top,0.3245614035,False,115,114,single_industry_top1_v1_20170103_20260814,801770,通信I,8,0.3245614035,37,114,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-05-22,single_industry_top1_801770,top,0.5087719298,False,115,114,single_industry_top1_v1_20170103_20260814,801770,通信I,3,0.5087719298,58,114,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-05-25,single_industry_top1_801770,top,0.5175438596,False,115,114,single_industry_top1_v1_20170103_20260814,801770,通信I,2,0.5175438596,59,114,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-05-26,single_industry_top1_801770,top,0.3596491228,False,115,114,single_industry_top1_v1_20170103_20260814,801770,通信I,6,0.3596491228,41,114,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-05-27,single_industry_top1_801770,top,0.2368421053,False,115,114,single_industry_top1_v1_20170103_20260814,801770,通信I,10,0.2368421053,27,114,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-05-28,single_industry_top1_801770,top,0.2894736842,False,115,114,single_industry_top1_v1_20170103_20260814,801770,通信I,7,0.2894736842,33,114,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-05-29,single_industry_top1_801770,top,0.2456140351,False,115,114,single_industry_top1_v1_20170103_20260814,801770,通信I,7,0.2456140351,28,114,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-06-01,single_industry_top1_801770,top,0.2105263158,False,115,114,single_industry_top1_v1_20170103_20260814,801770,通信I,11,0.2105263158,24,114,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-06-02,single_industry_top1_801770,top,0.2192982456,False,115,114,single_industry_top1_v1_20170103_20260814,801770,通信I,8,0.2192982456,25,114,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-06-03,single_industry_top1_801770,top,0.2543859649,False,115,114,single_industry_top1_v1_20170103_20260814,801770,通信I,6,0.2543859649,29,114,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-06-04,single_industry_top1_801770,top,0.2719298246,False,115,114,single_industry_top1_v1_20170103_20260814,801770,通信I,5,0.2719298246,31,114,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-06-05,single_industry_top1_801770,top,0.3245614035,False,115,114,single_industry_top1_v1_20170103_20260814,801770,通信I,4,0.3245614035,37,114,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-06-08,single_industry_top1_801770,top,0.2192982456,False,115,114,single_industry_top1_v1_20170103_20260814,801770,通信I,6,0.2192982456,25,114,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-06-09,single_industry_top1_801770,top,0.2807017544,False,115,114,single_industry_top1_v1_20170103_20260814,801770,通信I,5,0.2807017544,32,114,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-06-10,single_industry_top1_801770,top,0.2894736842,False,115,114,single_industry_top1_v1_20170103_20260814,801770,通信I,4,0.2894736842,33,114,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2026-06-11,single_industry_top1_801770,top,0.2192982456,False,115,114,single_industry_top1_v1_20170103_20260814,801770,通信I,6,0.2192982456,25,114,31,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
